domain,ctr,count
trqRTuFyQoFYwTKbuKz,0,4
kJa-lpC7OxscFsf,0,1
trqRTuNoQqscgMb4JKTI,0,8
l1FXl580QNTYgsdr5SqfNX,0,1
trqRTJB8BNNoJmb4JKTI,0,1
3F90G5xRdNMSjMuSU1SWUxC_oT1A,0,1
trqRTuSoB9q9JYb4JKTI,0,13
kAuUeeqJGQNoJNKEvSTAo1TI0qNO0N1fx1L,0,1
trqRTJjSOeCy1m54,0,1
l1xve59wQqdv1YNbuDF0qxM_,0,1
tKb-VDj0Q9Kr,0,13
kYf0ZrzyOyc83ICfeYBWGJ5Z0NdKEN1fx1L,0,1
tMx7tppIgxscFU,0,24
trqRTud7Gq5Ywd5ovSBWvpdhM9Fi,0,5
trqRTJ5wjoa7gspy,0,45
trqRTvKoGNTfwha4JKTI,0,1
trqRTuuRQQp91m58uG,0,11
lKFgBek0g9T7wsM4ldpEN0,0,1
31xSTuFuM9R7gsz,0,1
trqRTuNygI5ogg5A5SqW,0,251
kK1-e58rdN171msoaKFsNpKzM9FnSU,0,1
trqRTudUL6ah1Qlzehj6QKTr-qThSspfuKNV,0,1
3SKbGpuvdN1mwMKAUFnWvp2,0,1
DSMbquMrBqsb1m1oaFqYcFTRmT2,0,9
trqRTvdoMNFcjgqA5SSWUxC,0,3
DFpETvMcOvLI1m58uG,0,396
trqRTvuEXQNIgMzh5SqfNX,0,1
eSB-qpuvBol7gspy,0,2
trqRTuMJMqq8FMmWJFq9UFTRmT2,0,1
5K9al580BIMRwNKbuKz,0,296
3KF-tyFyG5scFNK-eSkhGrE_oT1A,0,1
trqRTvurPps7Xgl,0,133
3r1gquMJMusbgMK7aMpENpn,0,5
kYf0CAz8Oy273QdAUFp9cFTRmT2,0,1
tKd4TuxUPeLx1m58uG,0,1
l19rBpa0QqxYgsKbumpENpn,0,2
l1K-tydNGqsb1muyUspEN0,0,13
e1F-tx1JMxsvgmd4wspENpn,0,4
trqRTudug99f1mKYUV,0,2
HOpEl6pcdN1RFt,0,1
eSMgquMNQqc7gmu85SqW,0,2
trqRTvKoMNFbwMpfaDFpcuk_oT1A,0,1
trqRTuToMNN8jdp95SqW,0,29
tMRRVraxdN1RFt,0,1
trqRTup7Q9qhXgk4JKTI,0,2
lKFgquMYX5fIDgS7c1zWvpdh,0,1
trqRTuprXTk7gsz,0,6
trqRTvdxM91EFMdWaKFK-pxi-ud8SdC,0,1
5K9NTv1cQoq81m58uG,0,275
trqRTJarMqKUjM9YvspENpn,0,2
lJFyZDzSdN1RFt,0,1
kKC-qpuvBol7gspy,0,1
trqRTvdEg9KhXguh5SqfNX,0,22
trqRTJuoBTKrXqKbuKz,0,31
DFmbtS9aQ9m91mKYUV,0,5
6hC0VS98GqN_jdd4wANYNxb_oT1A,0,2
trqRTupRBqT7XdL4JKTI,0,1
trqRTv1ogqNIJmM45SqfNX,0,1
lFBoex80GI1rgsN8aFqrqxMzmw,0,1
trqRTvdxQQdUwMuf5SqfNFTRm7,0,1
DSMgqyNNMIl7DQ2Ie1xHqxMzmw,0,1
trqRTJnSOo5W1m54,0,54
6Yk7Qxb0Q9Kr,0,28
lKFgqF8yOQmIFs5SwMpENpn,0,1
lDFweS9oge24D9KbuKz,0,152
5FK-exFEMNj7admba1TWUKThookTwoEHr1qZ,0,1
trqRTuN9Oeny1m54,0,14
trqRTJpEXTL7gsz,0,1
trqRTvMvQo1vJYB4uA5R,0,1
5Aj0VAaIO5syaQj4JKTI,0,1
DDTSQuf0Q9f7adm4wK5YoSTRmT2,0,82
trqRTuxvBqxYJh5SUF2Wvpdh,0,4
l1FXl580G9T7jmb4JKTI,0,5
DruEGS9aM9KcF9K4wJBWvp2,0,3
tK90Gpsog9q8wmz4uSFK,0,5
kFFJtxsyG9T7X9KycJqKUuusM9FnSU,0,1
DFpETuq7GqqrFsS85SqfNX,0,29
DFpETuMyGTN8JTKbuKz,0,64
trqRTus7jvB7gspy,0,15
trqRTudEMNsoghqruSNzcuT8mqN2Fsu2x-,0,2
trqRTvNvgNKmXMqEwMpENpn,0,2
tK9bqK9aMN171m58uG,0,69
kFFgqxNoQqK7wY1YumpYNx9Im9uyST1fx1L,0,1
3r1gleMyMTNoJmM4vOlWvx5IbTciYd56,0,1
l1Toeez0L6Bs3TKbu-,0,3
kK1ae59cdNSvjM9oaMpWUvj,0,1
tS1vBuFJMNj7gsNouSNYNST7bof,0,37
trqRTu1JX9q7aOMY5ST_U_,0,3
trqRTvdSQyLW3qK4wJB,0,1
3SKbeu5oGTNvFNsWaJmyNxb_oTCiSmMn7rMC9uBPIqFD,0,1
trqRTvuIQITc1m58uG,0,3
trqRTuuNGNE7FmMs,0,3
DS9-Gp5YgTK4gMz4JKTI,0,3
tSFmt19aMusIJOq8w1TnNSTRmT2,0,1
eYn-Qxu8XQp4jMKs5SqfNX,0,2
trqRTuTmQq1Egsdsv1TrNvB_oT1A,0,1
erdbexbrdN1-kTKbuKzWvp2,0,4
trqRTvF-dN1mjMKouSFnoKTRmT2,0,1
DFpETvdNXqsNXg1YumpENpn,0,696
trqRTuNyjQc7FmMs,0,9
lA14lpsydv2yDIBf5Spr-P,0,1
6OkxTuuxOeBs1m58uG,0,5898
DFK4lps0GxsyXZc4JKTIqxM_,0,1
trqRTvpugZpc1m58uG,0,1
3r1gquMWBTKI1m9rwF5yvuC_oT1A,0,46
trqRTupUGT5h1m58uG,0,232
trqRTuMvGqS8XmpWwKFrc6B_mZMf,0,1
DFpETuqaXquRFMB4JKTI,0,1
erj-lvFvGZk7gspy,0,1
trqRTudJBQpRJdn4JKTI,0,29
3J1ue5f0MTqWjM84JKn,0,11
l1F-exFyQqf7aMphJSSYNSTRmT2,0,1
l1Koeez0L6Bs3TKbu-,0,1
5FK7qxuaG5sUDmL4a1lzGrL_oT1A,0,1
kFb-VDj0Q9Kr,0,76
DF10QvuaMuscFsf,0,2
trqRTvMvBQmmgMKEldpEN0,0,249
eSFjl65JMusoXdM4wspEN0,0,14
trqRTv1oQqsfjMKE5Spr-P,0,151
lAFwe59Jjqc7gspy,0,2
trqRTu5RGIFogNK4wJB,0,16
trqRTuTwgxsbwMqrvACWvpdh,0,4
kFFaqyk0Q9sbFs9m5ST_U_,0,1
trqRTJaIGTTYFdb4JKTI,0,2
lAM4B18yG6MN1mKYUV,0,4
trqRTuMEgIpoFOqruFFzqxM_,0,23
trqRTJCIL6ah1mKYUV,0,5
5OdxQS9aM98,0,17
trqRTJ1JgQ27gspy,0,35
trqRTuNcgZc7gsz,0,1
tKKNlS9xQqSIFmu9JF2Wvpdh,0,1
6hLEZF98GqN_jdd4wANYNxb_oT1A,0,8
trqRTupyX9Th1mKYUV,0,3
5FK-Gps0GxscjdByv1SYNKTRmT2,0,1
trqRTudNGQdvXqKbuKz,0,2
kKl-VDj0Q9Kr,0,10
trqRTu5NMIj7gsn4UF8,0,1
trqRTus4GQdcFdpbaspWUvj,0,1
tSMoQyduG9F8jYSicJmRoK2igNxZYsmAuKNC90,0,1
kFb-ex87Q9uo1m58uG,0,1
kDTgBDj0Bqs-F4,0,11
trqRTuSJGZNrJNKbuKz,0,4
trqRTvNNXq1o1m58uMpEN0,0,1
trqRTvdNQQ1IjqKbuKz,0,1
DFpETuSoMNMoFok_tMpENpn,0,1
era-QekrOek7gspy,0,1
trqRTv1JXTTNggqY5SqfNX,0,80
trqRTumJBQas1m58uG,0,6
eF1gqp5RXTT9XM1ocMpEvX,0,1
lKFJBvNNM9um1m5Y5SlIvKTRmT2,0,1
eKFjTu5NM99o3qKbuKz,0,201
eSK-B5n0gqks1m58uMpEN0,0,2
DFpETvpoMoTYgMKE5ST_U_,0,25
DFKblua0BTd4g9KbuKz,0,2
trqRTuu0GTNvFY1oaFfWUpdHM99i,0,1
5FF-lppEOeC81m58uG,0,1
kA1rtpa0Q9Kr,0,1
trqRTvk9g9qo1m58uG,0,8
5F1RQS9aBTN7gqKbuKz,0,412
3AuXtxf0Q9f,0,1
trqRTu5SBq17Jdk4JKTI,0,1
trqRTud0Qyj7FmMs,0,18
erKcBF9aM98,0,3
trqRTJBrPpsmj4,0,9
trqRTJlrXxscFU,0,4
trqRTuFJM9xvgmC4JKTI,0,31
tMRxVrqcdN1RFt,0,22
tApgqvdmQQ5o1mu8uKN9Uvun-oM8Sd1d7S51NpmLs7,0,11
ersJt5L0MTN7jsNYuDdroSTRm7,0,1
trqRTuTSXNKN1m58uG,0,1
trqRTvFYMTdvJNK4wJB,0,1
trqRTuSyM9T71m54,0,3
kr1gl51odvaWkZl4JKn,0,6
trqRTuFujZub1m58uG,0,25
trqRTudNBqsvXmm4wdp4ovb_oT1A,0,2
trqRTuMJMITYFma4UDa,0,415
lA1gqudNGqsb1oBK5SqfNX,0,2
3KKSqx9cdNxYXM1rJF2Wvpdh,0,2
D1FaG5uSBqT71mqKvFSWUKTRmT2,0,9
eK9Rte20BTqUXMb4JKTIqxM_,0,4
trqRTupJgI5Rgsxf5SqfNX,0,52
trqRTvMJMNsYgMKxaMpENpn_oTC,0,47
kK9oteT-Bql7gsz4uF18Uv1zmqLiYd56,0,1
trqRTvuwBqs-1m58uG,0,1
trqRTuSmXZ1EgNKbuKz,0,3
DS9bqpqYdoq8,0,2
lFMvQ5u0G91mwMz4vKSWvu5KY5d8SdC,0,14
3r1gquMWBTKI1mMmUJqxcFTRmT2,0,11
kr1-q5u0GxsUXsn4JKn,0,2
trqRTvKoMNSUjMxY5SqfNX,0,4
lFMrBuFEX5sSjMM-aF1fqxMzmw,0,1
5FK-B5p0GxsbgMK7aMpENpn,0,1
DFpETJjrL627gsz,0,92
6OnETvdEXqFRwqKbuKz,0,6
6hnmTvMvBQmmgMKEUK1WUKTRmT2,0,3
Drz-eyp8QuscFsf4JKn,0,9
trqRTu1JGTKI1m58uG,0,3
lFFaqx9cdNmYFYqr5SqfNX,0,1
trqRTumvQqNy1m58uG,0,99
tr1Xl19RMIqbFhB4JKTI,0,1
tAMSTu9EB9Nvgsz4uSFK,0,410
kFR-QekrOek7gspy,0,2
tKKvBe5JMufyDQl_tspENpn,0,1
kA1-e59cQqKEgMp0wFpzceuTbNqiFhmHRAcVy5MO,0,1
trqRTvuyMNqvgsc4JKTI,0,1
trqRTuqWM6ly1m54,0,18
er14lpsydopIJOMzJFpRqxM_,0,3
DSMvqun0MNK4wdN4wJNzqxM_,0,4
trqRTvurjZ1b1m58uG,0,87
trqRTJC4O6LWDZk_edpENpn,0,1
trqRTJjyGNxvJsc4JKTI,0,1
trqRTvTEMNjrgsNouScWvpdh,0,1
trqRTudUBZqRXdp4wspENpn,0,169
lKFgqydNXqz73omiUspENpn,0,13
5F1RQS8yO6nykTKbuKz,0,2
eSMvQxFJMNj7XmdKaFpR-KTRm7,0,3
eDKEG5dJB5syJgmo5SqfNX,0,29
6hlrZ198GqN_jdd4wANYNxb_oT1A,0,2
trqRTuTJBqS7Fha4JKTI,0,1
5FK-luu0Gxfs3ocs5SqW,0,88
tKKvBe5JMusoXdM4wspEN0,0,11
trqRTumvjNuYJsNouScWcy52M9FnSU,0,1
trqRTuqoMqzrgg1s5SqfNX,0,1
trqRTuqEgoFvwd5S5Spr-P,0,1
trqRTJdvGZl7FmMs,0,27
kA1gBuFyQqsbJdm45S10vuT8M9FnSU,0,21
trqRTuF0g9uvFmuzUMpENpn,0,7
6hkEZF98GqN_jdd4wANYNxb_oT1A,0,1
tA1gqF9wGqsNjM1ouspENpn,0,1
trqRTuToQN9o1mpWwW,0,1
lF9ol5MJj5f8DIBAeMpWUvj,0,1
trqRTvKaQodoJ9KbuKz,0,1
3SK-BuFEX5fyDQkhespWUvj,0,1
DFpETuq7GqqEgMpAJFnWvpdh,0,15
kKdjq5dxdNK4X4,0,16
eS1gQudNdNd_jY5z5SqfNX,0,7
D19Nl5Syjql7gsz4uF18Uv1zmqLiYd56,0,1
DSMrqvpoXQmmgMKEUF2Wc1T7oN9z0N1fx1L,0,1
31xSTud0BTT71m58uG,0,11
trqRTvu0XZb7gsk,0,1
trqRTvFoG590wMByUDFyqvSIoNLiYd56,0,66
erdbTudbGpscg4,0,5
6hjEV198GqN_jdd4wANYNxb_oT1A,0,1
kFF-BuFEX5scFm545SqfNX,0,1
tApgGu5mdNcsjQNrldpENpn,0,1
DFFot59cQ9uIgMKIaMpzN6ux0udnrsR,0,1
trqRTudRg99Rgmd45SqfNX,0,78
trqRTuSogI5vFTKbuKz,0,3
kFFgqudJB5smwMd4wASrBDE_oT1A,0,1
trqRTuFJM9xYgMpo5SqfNX,0,2
3F2-typ7Gqf7gspy,0,1
kKKvlxsydvls1m58uG,0,104
kK1ae59cdvls1m58uG,0,2
6hLEV198GqN_jdd4wANYNxb_oT1A,0,2
DSC-lvFvGZk7gspy,0,5
3F1vtxp0Gxsrag5swFF9qxMzmw,0,3
3S1vtuNmMusvjMpxwdpWUvj,0,2
eSSgqpSRGqK9FspxvspENpn,0,1
l1K-GppodNxYXM1rJF2Wvpdh,0,1
trqRTupvMqKUgMz4JKTI,0,1
trqRTupwQy2IDqKbuKz,0,2
5JFSTuuuQNdc1m58uG,0,1
lKk-l62rO6nx1m58uG,0,15
HOp-qeMmdvF9gqKbu-,0,1
DDsmqpk0QqdvFma4JKTI,0,13
trqRTuxEgNsYFmu9uAqKqxMzmud8S4,0,6
trqRTuFvMo1oFm5Y5SqfNX,0,23
trqRTvKmQQN9wmp4u1SWUFTRmT2,0,1
trqRTJk7O628DQl4uA5RqxM_,0,1
HOnmQy1ydvqN3ml4uSFK,0,1
trqRTupuMqTYFMdr5SqfNX,0,3
D1dETuToQN9o1mpWwW,0,2
D1xFQusoGpfsFMmh5SqfNX,0,2
trqRTvKJjNKIDqK8vSc,0,12
trqRTuT7QqN7agdhuAMrqxMzmw,0,2
3rsNq19WBZub1m58uG,0,5
l1F-tyKoMNFfgMKE5SqfNX,0,2
tS94lpp0G95vFdB4UFp4oKTRmT2,0,1
trqRTuF0g9mhaNK7vJcWvpdh,0,1
trqRTvdNXQ1mwqKbuKzWvp2,0,25
trqRTv5og9uojmb4JKTI,0,41
DF1vluu0GxscFm545SqfNX,0,1
trqRTuFoXTqcjO1YUSSr-KTRmT2,0,2
trqRTvprXT9U1m58uG,0,1
lKFaeeNvdN17gsz4JKTI,0,1
trqRTudEXqs9XdpzurMfoeqy-TdySsuDuKNC90,0,1
trqRTu9ojTN7XsKrc1SAqxMzmw,0,1
eS1gQudNdomRJYTrJMpEN0,0,3
DSFSB19RGT1mjMKo5SqfNX,0,1
lKz-txp0BNc7gspy,0,135
5DT-Tv14g9KI1m58uG,0,3
trqRTvMvMouIXQk_edpENpn,0,21
trqRTJk7GTqSjqKbuKz,0,6
3A1Ul5p0GINvFNzKtYbKqxM_,0,1
3Kb-lATNdN17,0,1
3F9jGeC0XTN9gMzWtdpENpn,0,2
kFFgqydyLpsUgMmRwMpENpn,0,4
tAk-lp5wGqc7gspy5SqW,0,1
DF1-txTydvls1m58uG,0,16
5KF-GejrOvL7gm98wK5AoKTRmT2,0,1
eK9Nle1oQIL7gsKsUmpEN0,0,1
trqRTvuJMNxRFmu8uSsyNxa_oT1A,0,1
trqRTuxJQ99YFd9ouSMyv6FImTdyrhfHr1qZ,0,2
3KKNl5p0dvaWkZl4JKn,0,22
eAuyBvj0gQqxgMz4JKl,0,1
trqRTJTbX5scg4,0,2
3KFjGK9WBZqvFmmouspENpn,0,13
trqRTJkrO9F81m58uG,0,2
lFFXqS9rG6a7gspy5SqW,0,2
3KFale1JMp9cgMsYvS1zqyFzYQuIShFh4KKAWebPIqFD,0,1
2DdbV5xJQxscFsf,0,2
eruEtK9RGT1mjMKo5SqfNX,0,34
eF1gtK9RBTT7wsM45SqfNX,0,183
trqRTJk4MNdv1m58uG,0,18
3K1oqS9agI1rFs1oumpENpn,0,8
DSMgquMWBTKI1m5SwMKscu5zM9FnSU,0,1
6hCEZF98GqN_jdd4wANYNxb_oT1A,0,1
lKB-VDnyPNqNwqKbuKz,0,309
trqRTuTmGNq7wdd85SqfNX,0,23
lD1JB5p0GxsyXZc4JKTIqxM_,0,1
3KFgqu9JMxsm1m1oaF9rqxMzmw,0,2
lFB-lu1WBuscFsf,0,2
trqRTvMIGZu0aYa4JKTI,0,29
tFFmTuTJMN5vF9Kbu-,0,312
trqRTuToXZ1cFNKbuKz,0,40
5KKNGDn0MQNxXgqf5rNz,0,4
trqRTvKoQqK0jMC4JKn,0,17
trqRTvKojTNW1mKYUV,0,2
trqRTuxaMN1c1m58uG,0,103
trqRTuM7Goc7FmMs,0,33
trqRTvuyGQ1mgqKbuKz,0,4
trqRTummBob7Fh1E,0,4
trqRTudoQ91c1m54,0,1
3Kb-leKmQQN8FsFs5SqfNX,0,1
trqRTumEMNF4wMd45SqfNX,0,4
trqRTuSvQqFIXQbA5SqfNX,0,1
lFFye59cdN1YwObK5SqfNX,0,1
trqRTuuUM9soXddA5SqW,0,10
trqRTJCIOvjy3TKbuKz,0,7
tA1gqF9uBQNxXdC4JKTI,0,2
3Apgq19aM987gsz,0,1
trqRTuS8Qqdc1mKYUV,0,1
lsxmqppIM9E7gspy,0,1
DFK0Tv14g9KI1m58uG,0,29
trqRTvMoMvurjqKbuKz,0,34
DSC-ZvdYXTL7gspy,0,1
519FqeuodN1RFt,0,1
5F1vluuJMNj7Fgm0UFnnqxMzmw,0,2
lFMre59aBTT7X9KfaFpYvv1KM9FnSU,0,2
tFFmTv1yMqT7XOM85SqfNX,0,6
kK1Xt5a0Q9f4gsNY5SqfNX,0,1
5K9aqy1JMNj7gspy,0,1
trqRTv1WG9TrXqK4wJB,0,2
trqRTu9xQ9uRFmubaDFYNST9oIM8Fsu2x-,0,1
3KK-q5podNxYwgNhwgbiqxMzmw,0,1
trqRTudWgIa7gspy5SqW,0,44
trqRTvdNXq2IDQc4JKTI,0,2
lA1Jqup7Xqc7gsKmuKcWNxup,0,1
tS1vlppodNqNXMKE5SqW,0,1
6hLEC198GqN_jdd4wANYNxb_oT1A,0,4
trqRTv14BNNEXqKbuKz,0,1
DF1-Bpa0MTNogmmouspENpn,0,1
kFFxl19NQodc1m58uG,0,2
tra-lvFvGZk7gspy,0,1
5F1RQS9ugITy1m54,0,66
trqRTuxvG6chkqK4wJB,0,9
51FgqvuJMNj7Xsd4aSEWvpdh,0,12
Dr1NTud0X9q8wTKbuKz,0,2
trqRTuxJQIa7gsz,0,198
eS9rQxFodo5W1m54UDaWvp2,0,4
eAp-G6daguscFsf,0,1
trqRTvdNQqsbXsd4cSRWvpdh,0,1
trqRTJLSO6ayDQLIegBWvpdh,0,5
trqRTudNBqsvXOE4JKTI,0,35
DS9bq61vjZk7gspy,0,2
Drz-QekrOek7gspy,0,2
kK9EQpuxQqR7Jsqba1SWvFTRmT2,0,1
DFpETJj9L6l7FmMs,0,19
trqRTJkRXTNvFNKbuKz,0,22
DSxwq6Fcg5s0Xs9WcJbWvpdh,0,1
trqRTuMJgodhJss8wdpfoxb,0,1
l12-eupoQ9TY1m58uG,0,1
trqRTuTJBqFRFsN8uspENpn,0,1
trqRTvpSGZm9aNfIeOanGDEKM9q9SmsHR1cVy5MO,0,1
2OzxZ19aMw,0,1
trqRTvFbQuscFsf4JJj,0,6
3r1gquMuM9sb1YSKc18Wvpdh,0,3
tAB0Tv1cQoq81m58uG,0,12
2Oq4q19aM98,0,6
lKFrBpuJMus8aNK-wFpScuqrmpd8SdC,0,155
kFF-BuFEX5syXZc4JKTIqxM_,0,1
trqRTu1vdNTSFTK-aJR,0,1
trqRTuTcMxscFU,0,25
3K9-txdNG5scjOM4cJFWqxM_,0,2
kKK-T5FJMusYFmF8,0,1
tKz-VDj0Q9Kr,0,46
trqRTv1WOenx1m58uG,0,11
trqRTv1JM95IgsmscMpENpn,0,14
trqRTuNoQqKUgqK4wJB,0,9
trqRTuM8Lec7gspy,0,1
3hn-GpMwXQL7gspy,0,1
trqRTvFmjqdUJ9KbuKz,0,1
eK9jqS9aQ7,0,2
DSMJquMuXq9ojg5SaMpYvx5_-pd8SdC,0,2
erdgG617GqE7gspy,0,1
DF9bly19XxscFsf,0,7
eKMbGpfYXTzrFMp_aFjWUu2_YT1W7M5HRScVy5MO,0,1
5F1RQS9cMQj7gsz,0,299
trqRTJk7MZq7wTKbuKz,0,8
eSMgqv1EX5fs3ocs5SqW,0,3
trqRTv5mGq1mjMKo5SqfNFTRm7,0,10
tKFgqvdNXqc7DQCftglWNxup,0,1
tDprqepodN1mgMNouAMYcFTRmT2,0,1
eSKoQy50GxsvFYdh5SqfNX,0,8
51TRZDl9dN171msoaKFsNpKzM9FnSU,0,1
eSMgqyuJMNj7JsNouKMfNxb_mNqpwQbPuKNC90,0,1
trqRTJdcg9uv1m58uG,0,2
kKqRlK9NdNdvjMxY5SqfNX,0,1
trqRTvuoMNFfXMKyaFpRqxMzmw,0,12
6h2yVDj0MNq9,0,9
kF9rQu9JMZ1oXMR4uSFK,0,2
trqRTJarBIqvjMqr5SqfNX,0,1
DSMgquMWBTKI1mN-vSlWvpdh,0,5
lFB-tp2YQ9N9aqKbuKz,0,2
trqRTvMJMNFbFhMAaJxAqxMzmw,0,1
DF9blS9WBZqYjsB4uSFK,0,572
trqRTvKEgTSvJYl4UDa,0,31
trqRTuxoMN5rgg24JKTIqxM_,0,6
trqRTv1EgTNs1m58uG,0,1
D1SRBK90GQk,0,2
5F9yteC0Q9f,0,95
6OfmZp5wdN1RFt,0,28
eKTRQxj0Q9Kr,0,1
31KSTvdWdNsowTKbu-,0,1
3FKol5SIdommjMu8UMpENpn,0,1
lKFgqF9wQqNcgMb4JKTI,0,4
trqRTupyXTKUgM9xJMpENpn,0,1
tS1vluu0gNq7whB4JS1ycpa_oT1A,0,1
31SbGpuEMusmwMdxJFM6qxMzmw,0,681
trqRTudmMI1mFha4JKn,0,5
eSSuTu1EMqTYFNKbuKzWvva,0,1
3KFale1JMpsUgMpKaJjWvpdh,0,1
krFbex57Q59cjdMyaMpEc5x_oNNp7N1fx1L,0,1
l1KgqF9rG6a7gspy5SqW,0,1
5KFgqyuJMNj7JgBIegBWvpdh,0,1
5F1RQS9wGQ19Xsn4JKTI,0,1
DSMgqyuJMNF9JqK-UJqEb1TRm7,0,1
trqRTvdoM9l7gsz,0,1
D1xFQusoGTMRJYMyvspENpn,0,1
k1Sgtx5RdNFb1MdWUdpENpn,0,5
5gkSTud0G9dv1m58uG,0,1
lKF-l59cO6293Ijz5YLhGDc2M9FnSU,0,1
eSMgquMmXqz7jd1WJspENpn,0,1
k1xEGeTJMN1o1m54wKT9U1TzY9E,0,38
DFpETJzyLeuhwqKbuKz,0,3
trqRTJduX9a7FmMs,0,2
trqRTvuogqNb1m54,0,14
lA1JBpu9BqsNXgqraDFyqyu_bIjiYd56,0,2
DrTETvdvXZ5Y1mm4wS2,0,1
eSMbGedNGqs8jdm9UMpYvx5_-pd8SdC,0,3
3K1-txNydNmYgMKbJFEWvpdh,0,1
31drTu1WXIFf1m58uG,0,1
HOnmVJl4dN1RFt,0,56
e1F-tx1JMxscFo1ba1jWvpdh,0,1
trqRTuMEMNFcjOB4JKTI,0,1
D1xYG5p0dvCsad84JKTI,0,1
trqRTvTygI1YgMKbUJdyU1TRmT2,0,1
3hjYZJC0Q9Kr,0,1
3K1St5dxBQMo1mFWaFFWU5dRM9dI7t,0,16
trqRTus0XZMU1m58uG,0,3
trqRTvprGNxvJsc4uA5R,0,33
DFpETu1JXTNvFYNrJMpWUvj,0,1
trqRTJnrPTFRFsl4JKTI,0,5
DFFaV19aMo5W1m54,0,4
trqRTvd8Gqq9aMuouFjWvpdh,0,6
trqRTvFojNNfgMKE5Spr-P,0,246
tMxSG59bGqxI1m58uG,0,2
trqRTuSojqN7FgMfaFlWvpdh,0,5
trqRTu1IOecfkqKbuKz,0,1
kA1gquMuQQuYgMz4lgLhvpSrM9FnSU,0,16
DSK0Gpd7QQmo1m58uG,0,1
kFFgquMRBTc7XONIaFpRqxMzmw,0,1
trqRTvu9MTTNaqKbuKz,0,63
trqRTvMWBTT71mKYUV,0,41
DFpETu5YX59_FsKY5ST_U_,0,11
DFpETusSQNd81mKYUV,0,88
trqRTvMYjNL7gspy,0,1
trqRTu1vGTqvXdsrumpENpn,0,6
eKE-GpMwXQL7gspy,0,17
5FpgTvlxOvn7FmMs,0,37
DSMJquMuX5sUgMmbJFEWvpdh,0,14
trqRTu1uMIMo1m58uG,0,157
trqRQxpmBQp91m545SKYcpuKmTpnFsu2x-,0,1
5F1RQS9rg5scFsf4uKKWUFpHbomZSN1fx1L,0,1
eSMJQ6KJgN58FsFsUK1_UFTRmT2,0,1
trqRTuSEG9K8g9Kbu-,0,8
3KKSe5dvMo5oJNKzJJMEceMpmZBiYd56,0,1
trqRTvuoMNFmgMKSUJSyqxMzmw,0,1
6OzrVJkRPpffDMd-5SqfNX,0,1
3SKoteC0XTFUwgk4JKTI,0,1080
trqRTv1Eg6ay1mKYUV,0,3
51FgqvuJMNj7JMlK5SqfNFTRm7,0,1
trqRTupydN9vwd5S5SqfNX,0,1
trqRTuNyGQ1mjgqouSNIUu2_m9NT,0,1
DFpETvFyGqMv1m58uG,0,312
kFb-BuFyMTK7X9KbuKz,0,1
DSR-eeKSgImRFsf4JKTI,0,7
DJa-VDj0Q9Kr,0,23
DSMjlF90GQk,0,2
lFqYl5dNG5sUwg5bcdpEN0,0,2
DFpETvMxMI1x1m58uG,0,1
3r1Ntu9vXIL7gspy,0,1
trqRTuxvMZdoFYl4JKTI,0,1
HhkYVDC8OpffDMd-5SqfNX,0,1
DrB-VDj0Q9Kr,0,2
trqRTuNoQqs0jMBK5SqfNX,0,12
tFK-t5SEMvCyD9KIUJdYNSTRoi,0,1
DSMgqyNNMIl7JgBIegBWvpdh,0,1
5KFwt19NGqdojqKbuKzWvp2,0,1
trqRTu94GTL7gsz,0,31
eF1gtp57dNFrw9Kbu-,0,776
trqRTuuJMoTYwqKbuKz,0,1
tK1jlK9oQIuR1m58uG,0,5
trqRTumygqN71m58uG,0,18
lKE-e59-XqSo1m58uG,0,11
trqRTJjSLepEj9KbuKz,0,352
5F1RQS9xBqdowd5hudpENpn,0,1
5F1RQS9Jgo1ogm98wspENSTRmT2,0,1
kK9Ul5TmQqscgqK-JFS8UFTRmT2,0,1
DFKXB19mQq5h1YdI5SqfNX,0,6
l1uvBpuvOpscFNKbuKTiUua_m9NT,0,1
e1F-txFJB5fIDgmou1LWvpdh,0,1
trqRTuSEM9Srw9Kbu-,0,187
eS9wG6MJgNq9FhTrJspyNxNzY9TIr91fx1L,0,1
trqRTvFoMNF_wMpzUMpENpn,0,634
D1C-txfSO6j7gsz,0,2
D1xFQusoGpsbJmphvdpy-5uZ-ud8SdC,0,2
t15bTuTJBqSo1m58uG,0,1
lMxFqyM0MTKvXTKbvKMWqxTy03,0,9
trqRTvdSGqqNXhMrw1jWNxup,0,1
trqRTuMwLec7gsz,0,19
DFpETJkrP6CxDTKbuKz,0,222
6hLYV19yMNcs3NK4wJB,0,1
DJpJee1NGquoggFA5SqfNX,0,2
DSKEt18yON5oJsmEumpENpn,0,3
tSR-VDj0Q9Kr,0,7
3S8-qx9aBQ5h1m5b,0,173
tAuJquB0gNq8XsdrumpWUvj,0,4
eSu4TJk9dN1RFt,0,172
DF1NqpqmMIFoJo295SqWqxMzmZmI0N1H7rb,0,1
trqRTvdEMI1mFsKE5SqfNX,0,2
6YCmZr2rOpffDMd-5SqfNX,0,1
DSFFGepYdNsowH,0,1
3FmgQxj0QoqhjMSh5SqfNX,0,101
eF1mqyTxdNuogmMr5SqfNFTRm7,0,17
trqRTuSJBQuY1m58uG,0,139
tDTgtx5EgNFo1m58uG,0,1
Drj-tx57Gqs0jMd4u1EWvpdh,0,3
trqRTumyBq9IFdd4wspENpn,0,6
